isbn,title,author,qty,site,existing_availability,url
9789362018649,Pitrisatta Yaunikta aur Samlaingikta By Sujata,SUJATA,1,exoticindia,,https://www.exoticindiaart.com/book/details/patriarchy-sexuality-and-homosexuality-hbp125/
9789380441597,APANE SAMAY MEIN,ASHOK VAJPEYE,1,exoticindia,,https://www.exoticindiaart.com/book/details/apne-samay-mein-society-political-culture-uae548/
9788190315012,Nepal-India and Nepal-China Relations: Documents 1947-June 2005 Volume I,Unknown Author,1,exoticindia,,https://www.exoticindiaart.com/book/details/vishnuchitta-nal236/
9788192020105,Financial Management: Theory & Problems,Pratapsinh Chauhan,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5624083339558594540?BookName=Giant-Colouring-1
9789387310995,विचार और समय,"ढींगड़ा, सुधा ओम.",1,exoticindia,,https://www.exoticindiaart.com/book/details/vichar-aur-samay-articles-ubk207/
9788174731807,"4165 E.M.Q’s for Plab, 2/Ed.",PANDA,1,aitbspublishers,,https://www.aitbspublishersindia.com/index.php?route=product/product&path=8&product_id=395
9789352210329,Bhartiya Sanskriti Ka Pravah,Kripashankar,1,exoticindia,,https://www.exoticindiaart.com/book/details/some-thoughts-by-premchand-nzp297/
9789388627177,வேளிர் வரலாறு/Velir Varalaru,N.A.,1,commonfolks,,https://www.commonfolks.in/books/d/velir-varalaaru-thadaagam-veliyeedu
9789393361608,வரலாற்றியல் நோக்கில் இராமநாதபுரம் மாவட்ட ஊர்ப்பெயர்கள்,Munees Murthy,1,commonfolks,,https://www.commonfolks.in/books/d/varalatriyal-nokkil-ramanathapuram-maavatta-oorpeyargal
9788189303242,Bal Shikshan : Jaisa Men Samajh Paya,Gijubhai Badheka,1,exoticindia,,https://www.exoticindiaart.com/book/details/bala-shikshana-jaisa-main-samajha-paya-by-gijubhai-part-7-uae755/
9788189303921,agney nay suptha rayein… richa ka vaisishhtya,JAGANNATH PRASAD,1,exoticindia,,https://www.exoticindiaart.com/book/details/agne-naya-supatha-raye-rica-ka-vasistya-uae550/
9788187482611,Diwan-I-Mir,NANDKISHORE ACHARYA,1,exoticindia,,https://www.exoticindiaart.com/book/details/diwan-i-mir-urdu-poetry-uae584/
9788187171362,Apne Haath Vigyan,Chris Lane Andy Byers Ann Childs,1,exoticindia,,https://www.exoticindiaart.com/book/details/apne-haath-vigyan-interesting-activities-fun-experiments-haz912/
9788187171416,Ganit ki Gatividhiyan,Jeremy Richardson Jane Portman,1,exoticindia,,https://www.exoticindiaart.com/book/details/ganit-ki-gatividhiyan-haz911/
9789394552586,Khel-Khel Main Ganit NEW,,1,exoticindia,,https://www.exoticindiaart.com/book/details/math-in-play-some-activity-suggestions-on-number-concepts-class-i-and-ii-baf969/
9788196054670,The Tuzuk-i-Jahangiri or Memoirs of Jahangir: From the Thirteenth to the Beginning of the Nineteenth Year of His Reign (Vol. II) [Hardcover] Henry Beveridge (ed.),Henry Beveridge,1,ritikart,,mortuary-by-jagdamba-prasad-dixit
9789388627078,Baalammaal,N.A.,1,commonfolks,,https://www.commonfolks.in/books/d/baalammaal
9789393361233,Ka Alarmenmangaiyin Dravida Madham,Ko Ragupathi,1,commonfolks,,https://www.commonfolks.in/books/d/dravida-matham
9789393361714,வெண்ணிற இரவுகள் / Vennira iravugal,N.A.,1,commonfolks,,https://www.commonfolks.in/books/d/vennira-iravugal-thadaagam-veliyeedu
9789393361967,கொங்கு நாட்டு பாறை ஓவியங்கள்,N.A.,1,commonfolks,,https://www.commonfolks.in/books/d/kongu-naattu-paarai-oviyangal
9788177690231,The twelve healers and other remedies,Edward Bach,1,exoticindia,,https://www.exoticindiaart.com/book/details/twelve-healers-nax799/
9788123733326,ஜவஹர்லால் : நேரு போராட்டகாலச் சிந்தனைகள்,,1,commonfolks,,https://www.commonfolks.in/books/d/jawaharlal-nehru-poraattakaala-sinthanaigal
9788123736129,Nin̲aivār̲r̲al Irakaciyam,Mētā Es Rājatiyakṣā,1,commonfolks,,https://www.commonfolks.in/books/d/ninaivatral-ragasiyam
9788123760971,Cōtiṭam : ar̲ivuṭaimaiyā? ar̲ivin̲maiyā?,Biman Basu,1,commonfolks,,https://www.commonfolks.in/books/d/sothidam-arivudamaiya-arivinmaiya
9788183794107,Enkathai,Namakkal Kavignar,1,commonfolks,,https://www.commonfolks.in/books/d/en-kathai-palaniappa-brothers
9788184763164,Iyam Pokkum Anmigam - V,Seshatrinatha Sastrigal,1,panuval,,https://www.panuval.com/aiyam-pokkum-anmeegam-10017226?search=%20&page=90&limit=100
9788187892618,Nan Kanta Arutcelvar (Tamil),G. John Samuel,1,commonfolks,,https://www.commonfolks.in/books/d/naan-kanda-arutselvar
9788189912970,Thaamarai pooththa Thadaakam,S. Theodore Baskaran,1,commonfolks,,https://www.commonfolks.in/books/d/thamarai-pooththa-thadaagam
9788190085922,هندوستانى مسلمان منزل كى تلاش مىں : نزر سىد هاشم على اختر = Hindustani Musalman manzil ki talash mein : dedicated to Hashim Ali Akhtar 2003 AD,Mug̲h̲nī Tabassum,1,akshardhara,,utk0041-jyotish-vidyecha-shriganesha
9788190123815,Clinical Studies on Tuberculosis: 4 (AZREFI special publications),,1,commonfolks,,https://www.commonfolks.in/books/d/oru-kooli-kodeeswararaana-kathai
9788190198905,The Punjab : an overview,S. P. Gupta,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5489902086568959109?BookName=Kid
9788190245883,In the footsteps of Chandramukhi : 125 years of Bethune College,Uttara Chakraborty,1,boighar,,https://boighar.in/product/krittibas-uttam-ekai-eksho/
9788190292009,America Invades India,Sanjay Kapil,1,akshardhara,,bhoplyacha-gupit-ani-sheptichi-karamat-भोपळ्याचं-गुपित-आणि-शेपटीची-करामत
9788190355902,Kshatriyakulāvatãsa Chatrapati Śrīśivājī Mahārāja : Bhosale kulācī pūrvapīṭhikā,Rāmakr̥shṇa Ānandarāva Kadama,1,akshardhara,,shr0137-jyotish-shikshak
9788190423144,"STUDY MATERIAL BASED ON NCERT TEXT BOOK MARIGOLD ENGLISH CLASS 3, PB....",Oswaal,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4735864181066023542?BookName=Mahadevi-Mahatmya
9788190568937,WHO WERE THE SHUDRAS?,Dr. B R Ambedkar,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4621179570491888957?BookName=Darshan-Budhatatvache
9788190630542,Oswaal Study Material Based on NCERT Textbook: Mathematics-I for Class 12,Panel of Experts,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5040802201708069671?BookName=Smita-Smruti-Varshik-2012
9788190712941,"Management Concepts: Organisational Behaviour, Human Resource Management","Niranjan, Pani",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5170526227698188259?BookName=Mulaga-Bhola-Bhangadi-Sola
9788190787840,இலைகள் உதிர்ந்த இளவேனில் : சீனமொழிக் குறுநாவல்,"பா, ஜின், 1904-2005,, author",1,commonfolks,,https://www.commonfolks.in/books/d/ilaigal-uthirntha-ilavenil
9788190787918,தீண்டாமைக்குள் தீண்டாமை : புதிரை வண்ணார் வாழ்வும் இருப்பும்,"லஷ்மணன், சி, author",1,commonfolks,,https://www.commonfolks.in/books/d/theendaamaikkul-theendaamai
9788190813617,Muhāvaroṃ kā marma,Muralī Manohara Mañjula,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5381512174796025425?BookName=Sanskrutisamikshechi-Tisari-Bhumika
9788190883177,Human Rights in Modern World,Singh,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5168516305632530992?BookName=Kautumbik-Sahalisathi-Nisargramye-Thikane-Bhag-1
9788190896566,"Proceedings of the International Conference on Ethno-Veterinary Practices : ""mainstreaming traditional wisdom on livestock keeping and herbal medicine for sustainable rural livelihood"", jointly organised by TANUVAS and I-AIM at South Zone Cultural Centre, Thanjavur, India, January 4th-6th 2010",International Conference on Ethno-Veterinary Practices,1,commonfolks,,https://www.commonfolks.in/books/d/ilakkiyathil-samuthaya-paarvai
9788190904407,Principles Of Management,N.K. Agarwal,1,akshardhara,,var0042-tarunanchi-swapne
9788190956826,Irrigated agriculture in Tamil Nadu : the case of Parambikulam Aliyar Project,K. Sivasubramaniyan,1,commonfolks,,https://www.commonfolks.in/books/d/kannadithirai
9788191014266,"Furthering Maritime Connectivity, India and Southeast Asia",C. Uday Bhaskar,1,ritikart,,aphera-basanta-by-dr-mamatarani-nayak
9788192227177,Vision for Faculty Development Programme: An Educational Per spective,,1,akshardhara,,14835-the-mastery-of-destiny
9788192344119,Ilakkaṇac curukkam : vin̲ā-viṭai,Tāl̲i Ar̲akkaṭṭaḷai,1,commonfolks,,https://www.commonfolks.in/books/d/mazhali-ival-venil-kaalam
9788192395586,Karnataka Shastriya Sangeeta Junior English,R N Sreelatha,1,exoticindia,,https://www.exoticindiaart.com/book/details/shri-baglamukhi-chalisa-hbs368/
9788192446769,Bhartiya Shiksha Prabandhan Avem Prashashan (Hindi),Poonam Pandey,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4826906652998607185?BookName=Akashbhakite
9788192475943,Vyākaraṇamahābhāṣyam,पतञ्जलि.,1,commonfolks,,https://www.commonfolks.in/books/d/singapuril-saravanan
9788192492025,Kuḷavāḍībhūshaṇa Śivarāya,Śrīkānta Deśamukha,1,commonfolks,,https://www.commonfolks.in/books/d/pazhaiya-kanakku-vanathi-pathippagam
9788192586656,Thamilan elantha mun,"நெடுமாறன், ப. 1933-",1,commonfolks,,https://www.commonfolks.in/books/d/tamizhan-izhantha-mann
9788192615707,SURJER GHORA O ANYANYA GALPO,U.R. Ananthamurthy,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5402528321707261085?BookName=Buddhiyog
9788192715100,text book of differential equations,"AHMAD,K",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5503204390439298881?BookName=Shwasanchya-Samidha
9788192753607,Janajātīya bhāshā śabdakośa : Goṇḍī-Hindī-Aṅgrezī,Candradeva Siṃha,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5019628272939037291?BookName=Dhamal-Jatra-(2011)
9788192826479,Chronicle Yearbook 2014 (Hindi),Experts Team,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4762153307584688189?BookName=All-That-I-Wanna-Do
9788193062654,Vikas Ka Samajshastriya Pariprekshya,Dr. Dhananjay Sharma,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4868436394785498662?BookName=Maza-Prabhag-Maza-Nagarsevak-(-2012---2016-)
9788193164532,Solar Power System Fundamentals for Start-ups and Entrepreneurs,GSES,1,akshardhara,,9788171615025-poorvasandhya
9788193175248,Hijrat e Habshah - Ek Nai Duniya Ki Talash,Mohd Enayatullah Asad Subhani,1,commonfolks,,https://www.commonfolks.in/books/d/maranaveettin-kurippugal
9788193319086,Care and Protection of Marginalized Children in India,"S. P. Singh, Awadhesh Kumar Singh",1,akshardhara,,9789382906230-eka-shikarichi-goshta
9788193410493,KALLOO KAVIYAMOO,Muvaradharasan,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4769672472978820951?BookName=Kid
9788193552001,The Journal of Academy of Indian Numismatics and Sigillography [Paperback] Professor S.K. Bhatt and Dr. Pankaj Ameta,Professor S.K. Bhatt,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4683554265492035489?BookName=Dr.-Ambedkar-Ani-Samajik---Sanskrutik-Abhisarnache-Krantisandarbh
9788193593851,MATHEMATICAL MODELLING OF SYSTEMS AND ANALYSIS,"KAMALANAND, K., JAWAHAR, P. MANNAR",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5055141030623748388?BookName=Shripad-Shreevallabh-Lila-2013
9788193727904,"Commentary on The Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013 (in 2 Vol)",H. Beverley,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5121199586996212889?BookName=Ras-Pya-Ani-Bare-Vha
9788193832578,ENGLISH GRAMMAR II - WONDER OF WORDS,Champarani G C,1,commonfolks,,https://www.commonfolks.in/books/d/neelam-august-2024
9788193888612,WINSTON CHURCHILL (വിന്‍സ്റ്റണ്‍ ചര്‍ച്ചില്‍),Prof. Pala S.K. Nair,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5141441275787304127?BookName=Sahityapremi-2014
9788193917558,Mathematics,A Panel of Authors,1,akshardhara,,gra0015-gulabrao-parnerkar
9788194039815,Should They Avoid the Middlemen? An Analysis of Fish Processing Firms in India,"Meenakshi Rajeev, Pranav Nagendran",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4966001321941321962?BookName=Kailas-Yatra
9788194139836,CASE BOOK & PRACTICAL GUIDE FOR MIDWIVES FOR B.Sc NURSING IV YEARS,Mrs. Nima Bhaskar,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4686644577180552710?BookName=Vedanankur
9788194154198,Insights to Processing of Horticultural Crops: Includes Previous Years Questions of JRF SRF NET and IARI Ph.D Exams,"Swarajya Laxmi Nayak, Uma Prajapati",1,commonfolks,,https://www.commonfolks.in/books/d/thanitamil-paaviyangal-669
9788194201625,OPERATING SYSTEM CONCEPT ( PAPER-2 ) ( B.SC. 3RD YEAR ) ( HINDI+ ENGLISH MEDIUM ) TEXT BOOK FOR U G STUDENTS OF M.P. - YASHRAJ BOOKS,"DR. K. VENKATARAMAN, PROF. MANISH JOSHI, PROF. MAYUR MOTA",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5528011708654483329?BookName=Terminus
9788194259664,English Translation of Tsüngchi Samanir Ka ( Biography of I. Lanu Toy),Repalemzüng Longkümer,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5322246614828084600?BookName=Vahava
9788194422211,A Comprehensive And Critical Dictionary of the Prakrit Languages with special Reference to Jain Literature Vol. I,A. M. Ghatage,1,akshardhara,,man0019-notation-hit-marathi-chitrapatgitanche
9788194480365,Maharashtra SSC Board Std. 5 QR Book - Environmental Studies | Chetana | New Technology | Powered by Virtual Teachers Available 24x7,Chetana Publications,1,akshardhara,,nadivar-नदीवर
9788194522188,How To Detect & Investigate - Financial Frauds & Accounting Gimmicks Alongwith Professional Opportunities in Fraud Avoidance & Investigation,CA Virendra K. Pamecha,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5419114790216274254?BookName=The-Second-Book-Of-Paralipomenon
9788194744412,Siachen,Mrinal Talukdar,1,commonfolks,,https://www.commonfolks.in/books/d/neelam-march-2024
9788194800095,Vaarthaiyin vadivangal,V.Moorthy,1,commonfolks,,https://www.commonfolks.in/books/d/varthaiyin-vadivangal
9788194876304,Human Development and Learning: A Teachers Handbook,Peeta Bobby Vardhan,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5342332000053415033?BookName=Shrimant-Bajirao-Ballal-Urf-Pahile-Bajirao-Saheb-Peshave-Yanche-Charitra
9788194906261,March to glory : fascination to fulfillment : a journey,Akash Agarwal,1,akshardhara,,ara0006-shunyatun-abhudyakade
9788195053377,"Gandu Jeeva, Hennu Bhava (A Gift of Goddess Lakshmi)",Manobi Bandyopadhyay,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5388011507433894276?BookName=Shri-Deeplakshmi-(2011)
9788195091164,Bhartiya Shasan aur Rajniti,Dr. Kislay Sinha,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5587852597577555386?BookName=Aprup
9788195192038,Animal systematics diversity : chordata and non-chordate zoology,Kamble Anil Haribhau,1,akshardhara,,2807-santanchya-shreshthakatha
9788195241224,Concepts of Agriculture Vol 1 (PB),P. D. Chaudhary,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5412061337874736096?BookName=Rang-Anurang
9788195262885,Mooka Bhavane,Sarahu Nagarzan,1,akshardhara,,6970-100-numberi
9788195263554,Women & Resistance: Breaking the shackles,Susmita Singh (Ph.D.) & Neelaksh Pithauria,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5635861132881463379?BookName=Vishakha-(2011)
9788195294428,Bharatnatyam Bigyan O Prabhab,Dr Arkadev Bhattacharya,1,akshardhara,,9789380572147-brain-tonic
9788195395705,Indian defence diplomacy : a handbook,Roby Thomas,1,commonfolks,,https://www.commonfolks.in/books/d/neelam-january-2022
9788195412433,"China's Vulnerability, India's Opportunity (HB)",Aditya Chhabra,1,commonfolks,,https://www.commonfolks.in/books/d/tamilagam-vantha-thooya-thoma
9788195458493,Thiruneeru Sami | ???????? ???? [Hardcover] Imaiyam,Imaiyam,1,akshardhara,,shabdakhel-diwali-ank-buy-online
9788195644797,B.Ed Commerce (Vanijya Varg),,1,akshardhara,,ind0094-samprapti-vidnyan
9788195797301,Puzhuthiyil Veenai | ?????????? ???? [Paperback] Aadhavan,Aadhavan,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5393069390187482961?BookName=Anuradha-(2012)
9788195834044,New and Innovative Libraries in Digital Era Services and Practices,"Debal C. Kar, Shams Z. Khan, Abida Durrany, Praveen Kumar Jain",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4676468653627097989?BookName=Ek-Swapn-Amhi-Pahil!
9788196108762,"Manyata Novel book in Assamese , A Love Story Lost Within a Hate Story, Romantic Fiction",Indrani sharma,1,akshardhara,,zala-nila-pavan-झाला-निळा-पावन
9788196384364,"Akalan : Maharashtra Sarvajanik Vidyapeeth Adhiniyam, 2016",Dr. Shivaji Narayanrao Shinde,1,commonfolks,,https://www.commonfolks.in/books/d/oru-maruthuvarin-maruthuvamanai-naatgal
9788196396701,Kirich (Hindi),Prema Srivastav,1,ritikart,,kuntala-kumari-kruti-o-krutitwa-by-kabita-barik
9788196399610,KILLE MAHARASHTRA KOKAN VIBHAG - किल्ले महाराष्ट्र कोकण विभाग,DR.NI.RA.PATIL,1,commonfolks,,https://www.commonfolks.in/books/d/ivarthaam-periyar-varalaru-hindi
9788196639693,Social Science | Class-7 | Bookmate | CBSE,Anshu Rajput,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5295988754255003337?BookName=Marathi-Engraji-Shabdakosh
9788196813727,A Best Textbook for Communicative English for Nurses BSc First Semester By Dr. H C Jain & Mrs. Shubha Jain and Mrs. Susan Binu,"Dr. H.C. Jain, Mrs. Shubha Jain, Mrs. Susan Binu,",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4711182215110658494?BookName=The-Prophecy-Of-Isaias
9788196976996,Kanyakumari muthal Kapilavasthu Vare - കന്യാകുമാരി മുതൽ കപിലവസ്തു വരെ,Sadhuseelan Parameswaran Pillai,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4654249073959263106?BookName=Chandogya-Upanisad-by-Swami-Swahananda
9788197001291,आधुनिक विश्व का इतिहास History of Modern World (1815 AD To 1945 AD) BA 4th Semester Syllabus According to NEP: 1,A. K. Chaturvedi,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4817895600679807009?BookName=Gita-For-Children
9788197187186,Kya Karein ? by Nilolay Chernyshevsky,Nikolay Chernyshevsky,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5070710369179428029?BookName=Rich-Ambitious-And-Healthy
9788197199967,"Medical Jurisprudence and Toxicology चिकित्सा न्यायशास्त्र और विष विज्ञान Diglot Edition, Authors: (Dr. Prabhakar Rai, Nirvikar Singh Bhadoria, M.H. Zaidi) ALIA LAW AGENCY",M.H ZAIDI,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5751495535464513134?BookName=Sasoba-Nighala-Ghar-Sodayala---5-Pustakancha-Sanch
9788197224348,Advanced Business & Financial Management (CAIIB),S.S. Kalra & VMS Grover,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5279014177538239025?BookName=Niyaticha-Sanket
9788197225055,"Vedantu JEE TATVA 2026 Class 12 Books Combo | Physics, Chemistry, Maths | Set of 11 | QR Code Videos, Detailed Solutions, Theory & Exercises | For JEE Main & Advanced | Latest Edition",Vedantu,1,ritikart,,suklapakshya-by-swapna-mishra
9788197331169,अभिस्पंदन आधुनिक हिंदी कविता संग्रह by डॉ. सुनीता सोनी,Dr. Sunita Soni,1,commonfolks,,https://www.commonfolks.in/books/d/kamarajai-santhithen
9788197345395,Atlas of Osteopathic Techniques (SAE) 4th Edition - 2024,Evan A. Nicholas,1,commonfolks,,https://www.commonfolks.in/books/d/veru-sila-aatkal
9788197520143,The Novels of Rummer Godden A Critical Study,Vijaylaxmi S. Patil,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5422292313715332996?BookName=Atakepar
9788198007049,Nursing Foundations (Fundamentals Of Nursing & First Aid(GNM 1st year Bilingual Text Book(Hindi-English),"Naveen Sharma, Deepak Kumar",1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4886545584028578739?BookName=Vyasanvedh-2016
9788198141583,TALES from RAILS: Real Stories from the Iron Road,PRASHANTI KUMAR MISHRA,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5691738663592806374?BookName=Sadhkansathi-Dasbodh
9788198247087,Web Application Class XI (Code 803),Preeti Saxena,1,ritikart,,bijeta-o-anyanya-galpa-by-sitesh-tripathy
9788199128088,TIHAR TURUNGACHYA BHINTIAAD,SUNIL GUPTA,1,commonfolks,,https://www.commonfolks.in/books/d/idhayathin-keethamaai
9789380072074,Selluloid Chithirangal - செல்லுலாயிட் சித்திரங்கள்,,1,commonfolks,,https://www.commonfolks.in/books/d/celluloid-siththirangal
9789380072951,Kalaiyum kaamamum-vivaathangal,Charu Nivedita,1,commonfolks,,https://www.commonfolks.in/books/d/kalaiyum-kaamamum-vivaathangal
9789381095119,Perukum vetkai,Azhagiya Periyavan,1,commonfolks,,https://www.commonfolks.in/books/d/perugum-vetkai
9789381790960,"தமிழ் இலக்கணக் களஞ்சியம் : எழுத்து, சொல், பொருள், யாப்பு, அணி ஆகிய ஐந்திலக்கணம் விரிவான முறையில்",தமிழ்ப்பிரியன்.,1,commonfolks,,https://www.commonfolks.in/books/d/tamil-ilakkana-kalanjiam
9789381975732,நான்காவது சினிமா,"ராமகிருஷ்ணன், எஸ்., 1966- author",1,commonfolks,,https://www.commonfolks.in/books/d/naankaavathu-cinema
9789393650382,சாவர்க்கரை வரலாறு மன்னிக்காது,ஆர். விஜயசங்கர்,1,commonfolks,,https://www.commonfolks.in/books/d/saavarkkarai-varalaru-mannikkathu
9789394414150,Tiravita Iyakka varalaru,,1,commonfolks,,https://www.commonfolks.in/books/d/kiragana-mugangal
9788123419749,Thamil-p pan:pa:t:um ilakkiyamum,Ka:rthkie :cu Civaththampi,1,commonfolks,,https://www.commonfolks.in/books/d/tamil-panbaadum-ilakkiyamum
9788123735344,Svatantratā saṅgrāma kā vasanta : (1917 se 1931 ke satyāgraha) = Swatantraya-sangramani vasant = Swatantrata sangram ka vasant,Narayan Desai,1,exoticindia,,https://www.exoticindiaart.com/book/details/swatantrata-sangram-ka-vasant-satyagrah-from-1917-to-1931-uay392/
9788173293719,Siddarth,Harman Hess Tr. Dr. B. S. Baddan,1,exoticindia,,https://www.exoticindiaart.com/book/details/siddharth-punjabi-novel-ubh410/
9788180313981,Aap Na Badlenge,Mamta Kaliya,1,exoticindia,,https://www.exoticindiaart.com/book/details/aap-na-badlenge-nzo843/
9788183611442,"Kanya Vama Janani [Paperback] [Jan 01, 2007] . (Dr. Arun Kumar Mitra)",Arun Kumar Mitra,1,exoticindia,,https://www.exoticindiaart.com/book/details/kanya-vama-janani-nzh542/
9788187482123,Lajvanti (Love Stories),VIJAYDAN DETHA,1,exoticindia,,https://www.exoticindiaart.com/book/details/lajvanti-love-stories-mzf611/
9788188049684,முக்கிய நாட்கள் : விரிவான குறிப்புகள்,"பசுமைக்குமார், இரா.",1,commonfolks,,https://www.commonfolks.in/books/d/mukkiya-naatgal
9788190292511,The Solar Entrepreneur's Handbook,Bibek Bandyopadhyay. Geoff Stapleton. La,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5068396558462369728?BookName=Paneer-Recipes
9788190479301,The life and times of Leo Tolstoy,Renu Nair,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5653637096934195052?BookName=Chinese-Vegetarian-Recipes
9788190598231,Ṭhikānā Bānsī kā itihāsa = Thikana Bansi ka itihas,Īśvarasiṃha Rāṇāvata,1,akshardhara,,bajirao-1-yoddha-peshwa-बाजीराव-१-योद्धा-पेशवा
9788190844949,ENGLISH FOR ACADEMIC PURPOSES,Macpherson,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5298576965162521930?BookName=Geetanjali
9788192999142,Biotechnology-V (Hindi),Dr. K.C.Soni,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4839346146612452713?BookName=Kung-Fu-Panda-:-The-Dragon-Warrior
9788193030400,Śākaṭāyana vyākaraṇa aura Siddhāntakaumudī ke tulanātmaka adhyayana kā (kr̥t prakaraṇa),Aruṇa Kumāra,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4833031691089037787?BookName=CHOCOLATE-RECIPE-(-Hindi-)
9788193241561,Law of Adoption : A study on The Law of Adoption for Women,unknown author,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5349108658218082047?BookName=Prison-Writing-In-India
9788193515808,Law of Goods and Services Tax in India GST Made Easy For Beginners 2017 GST Ready Reckoner,Rajesh Kumar,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5027408843322128380?BookName=German-For-Beginners-With-10-Audio-Files
9788193814086,"Ink of Dissent: Critical Writings on Language, Literature and Freedom",Damodar Mauzo,1,akshardhara,,9788195373857-natyanche-servicing
9788194210580,Guide to Alternative English Vibrant Hues,Dr. S. Priyadharisini,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4945552526768261862?BookName=Minnie
9788194991700,Nana Katha Nana Byatha,Bhartruhari Mahtab,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5557655158508712357?BookName=Recipes-For-Growing-Kids-(Hindi)
9788195401970,Krshi sramikom ki samajika sthiti,,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5416092921251252971?BookName=The-Hardy-Boys---Dude-Ranch-O
9788199128040,SANVIDHAN SABHETIL WAD AANI SAHAMTI,SURESH SAWANT,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5652250621379460809?BookName=1-10-Dot-To-Dot
9789386592552,Yoga for Hypertension,unknown author,1,exoticindia,,https://www.exoticindiaart.com/book/details/suryayan-ki-safalta-hai561/
9789388050661,புவியினைப் புரிந்துகொள்! ; சுற்றுச்சூழல் விழிப்புணர்வு கட்டுரைகள் தொகுப்பு,"ராம்மனோகர், பா., author",1,commonfolks,,https://www.commonfolks.in/books/d/puviyinai-purindhukol
9798172702990,Kulagītam : śailīvaijñānikamadhyayanam,Baṭukanātha Śāstrī Khiste,1,exoticindia,,https://www.exoticindiaart.com/book/details/kulagitam-sailivajnanikamadhyanam-ual089/
9788191075373,جزيره نمائے عرب کى تاريخ و ثقافت هندوستانى سفرناموں کى روشنى ميں,اختر الواسع،,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5654936170563894507?BookName=Padav
9788192000084,Mrityunjay,Birendra Kumar Bhattacharyya,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/4645631576606637653?BookName=Yanni-Jag-Badalal-Amazon
9788192506265,ABANIKANTER DINOLIPI,CHANDANKANTI SANYAL,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5192436928221240759?BookName=Marathi-Vyakranacha-Kalpvrukh
9788192750491,रोजगारोन्मुख हिंदी,रोजगारोन्मुख हिंदी (Seminar),1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5643494303836899309?BookName=Kadu-Madhuchandra
9788192933245,Abhinav Computer Vigyan Class 9 ( A Textbook Of Computer Science),Rajluxmi Editorial Board,1,bookganga,,https://www.bookganga.com/eBooks/Books/details/5495814549625246158?BookName=Thor-Chitrakaar-Chor
